"id";"codigo_ug";"nome_ug";"date_from";"date_to";"version"
269;158415;"INST FED SUDESTE DE MG/CAMPUS MURIAE";"1970-01-01";"2038-01-01";1
270;158422;"INST.FED. ESPIRITO SANTO/CAMPUS NOVA VENECIA";"1970-01-01";"2038-01-01";1
271;160166;"HOSPITAL GERAL DE BELEM";"1970-01-01";"2038-01-01";1
272;160172;"16o RC MEC - CONTROLE PATRIMONIAL E CUSTOS";"1970-01-01";"2038-01-01";1
273;160360;"6 BATALHAO DE COMUNICACOES";"1970-01-01";"2038-01-01";1
274;160418;"19 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
275;160435;"7 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
276;160473;"2 GRUPO DE ARTILHARIA ANTIAEREA";"1970-01-01";"2038-01-01";1
277;200139;"SUPERINTENDENCIA DA PRF NO TOCANTINS";"1970-01-01";"2038-01-01";1
278;200233;"SUPERINTENDENCIA DA PRF NO AMAPA";"1970-01-01";"2038-01-01";1
279;200394;"SUPERINTENDENCIA REGIONAL NO ESTADO DO RN";"1970-01-01";"2038-01-01";1
280;201057;"CENTRAL DE COMPRAS";"1970-01-01";"2038-01-01";1
281;254448;"INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE";"1970-01-01";"2038-01-01";1
282;257025;"DISTRITO SANIT.ESP.INDIGENA - ALTO SOLIMOES";"1970-01-01";"2038-01-01";1
283;510421;"GERENCIA EXECUTIVA ANAPOLIS";"1970-01-01";"2038-01-01";1
284;533018;"SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE";"1970-01-01";"2038-01-01";1
285;753000;"INSTITUTO DE EST. DO MAR ALTE PAULO MOREIRA";"1970-01-01";"2038-01-01";1
286;785350;"CAPITANIA FLUVIAL DE PORTO ALEGRE";"1970-01-01";"2038-01-01";1
287;154003;"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"1970-01-01";"2038-01-01";1
288;155008;"HOSPITAL UNIVERSITARIO DO PIAUI";"1970-01-01";"2038-01-01";1
289;130126;"SUPERINT.REG.DE DESENV.DA LAV.CACAUEIRA/PA";"1970-01-01";"2038-01-01";1
290;153254;"ADMINISTRACAO GERAL/UFMG";"1970-01-01";"2038-01-01";1
291;154810;"IFSULDEMINAS - CAMPUS PASSOS";"1970-01-01";"2038-01-01";1
292;158124;"IF GOIANO";"1970-01-01";"2038-01-01";1
293;158276;"INST.FED.DO MARANHAO/CAMPUS SAO LUIS-MACARANA";"1970-01-01";"2038-01-01";1
294;158342;"INST.FED.RONDONIA/CAMPUS VILHENA";"1970-01-01";"2038-01-01";1
295;158450;"INST. FED. DO MS/CAMPUS CORUMBA";"1970-01-01";"2038-01-01";1
296;158462;"IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"1970-01-01";"2038-01-01";1
297;160033;"19o BATALHAO DE CACADORES";"1970-01-01";"2038-01-01";1
298;160064;"COLEGIO  MILITAR DE BRASILIA";"1970-01-01";"2038-01-01";1
299;160157;"9 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"1970-01-01";"2038-01-01";1
300;160167;"53o BATALHAO DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
301;160198;"7o DEPOSITO DE SUPRIMENTO";"1970-01-01";"2038-01-01";1
302;160295;"CMDO GRUPAMENTO UNID.ESCOLA/9a BDA INF MTZ";"1970-01-01";"2038-01-01";1
303;160297;"COMANDO DA 1a  DIVISAO DE  EXERCITO";"1970-01-01";"2038-01-01";1
304;160354;"10 BATALHAO LOGISTICO";"1970-01-01";"2038-01-01";1
305;160487;"CPOR E COLEGIO MILILTAR DE SAO PAULO";"1970-01-01";"2038-01-01";1
306;168003;"INDUSTRIA DE MATERIAL BELICO DO BRASIL - UA";"1970-01-01";"2038-01-01";1
307;170111;"INSPETORIA DA RFB EM PONTA PORA";"1970-01-01";"2038-01-01";1
308;195015;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
309;240010;"DEPTO DE TECNOLOGIA E GESTAO DA INFORMACAO";"1970-01-01";"2038-01-01";1
310;255014;"FUNDACAO NACIONAL DE SAUDE - PA";"1970-01-01";"2038-01-01";1
311;257041;"DISTRITO SANIT.ESP.INDIGENA - XINGU";"1970-01-01";"2038-01-01";1
312;257049;"DISTRITO SANIT.ESP.INDIGENA - PORTO VELHO";"1970-01-01";"2038-01-01";1
313;303001;"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"1970-01-01";"2038-01-01";1
314;751212;"BASE DE HIDROGRAFIA DA MARINHA EM NITEROI";"1970-01-01";"2038-01-01";1
315;765704;"POLICLINICA NAVAL NOSSA SENHORA DA GLORIA";"1970-01-01";"2038-01-01";1
316;110099;"SUPERINTENDENCIA REG. DE ADMIN. DA 3a REGIAO";"1970-01-01";"2038-01-01";1
317;114625;"SUPERINTENDENCIA DO IBGE NO RIO GRANDE DO SUL";"1970-01-01";"2038-01-01";1
318;150182;"PRO-REITORIA DE ADMINISTRACAO/UFF";"1970-01-01";"2038-01-01";1
319;152146;"IFB - CAMPUS ESTRUTURAL";"1970-01-01";"2038-01-01";1
320;152663;"IF CATARINENSE - CAMPUS LUZERNA";"1970-01-01";"2038-01-01";1
321;158123;"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"1970-01-01";"2038-01-01";1
322;158129;"INST FED DE EDUC CIENC E TECNOLOGIA BAIANO";"1970-01-01";"2038-01-01";1
323;158320;"CAMPUS IGUATU/IFCE";"1970-01-01";"2038-01-01";1
324;158718;"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"1970-01-01";"2038-01-01";1
325;160116;"17o BATALHAO LOGISTICO LEVE-MONTANHA";"1970-01-01";"2038-01-01";1
326;160379;"9 BATALHAO DE INFANTARIA MOTORIZADO";"1970-01-01";"2038-01-01";1
327;160417;"PARQUE REGIONAL DE MANUTENCAO/3";"1970-01-01";"2038-01-01";1
328;170533;"ALFANDEGA DA RFB EM SAO PAULO";"1970-01-01";"2038-01-01";1
329;250027;"SUPERINTENDENCIA ESTADUAL DO MS/PB";"1970-01-01";"2038-01-01";1
330;323010;"SUPERINTENDENCIA DO DNPM-AM";"1970-01-01";"2038-01-01";1
331;510890;"GERENCIA EXECUTIVA PORTO ALEGRE";"1970-01-01";"2038-01-01";1
332;721000;"ESCOLA DE GUERRA NAVAL";"1970-01-01";"2038-01-01";1
333;771280;"CENTRO DE MUNICAO DA MARINHA";"1970-01-01";"2038-01-01";1
334;786700;"HOSPITAL NAVAL DE LADARIO";"1970-01-01";"2038-01-01";1
335;810005;"COORDENACAO-GERAL DE LOGISTICA - MDHC";"1970-01-01";"2038-01-01";1
336;926137;"GER. DE CENTRO DE SER.COMP.ESCRITORIOCENTRAL";"1970-01-01";"2038-01-01";1
337;135049;"EMBRAPA/CPAA";"1970-01-01";"2038-01-01";1
338;158269;"INST.FED.FARROUPILHA/CAMPUS JULIO CASTILHOS";"1970-01-01";"2038-01-01";1
339;158299;"IF GOIANO - CAMPUS RIO VERDE";"1970-01-01";"2038-01-01";1
340;158381;"INST.FED.DE ALAGOAS/CAMPUS MACEIO";"1970-01-01";"2038-01-01";1
341;158418;"INST.FED. ESPIRITO SANTO/CAMPUS CACHOEIRO";"1970-01-01";"2038-01-01";1
342;160046;"COLEGIO MILITAR DE FORTALEZA";"1970-01-01";"2038-01-01";1
343;160270;"2o REGIMENTO DE CAVALARIA DE GUARDAS";"1970-01-01";"2038-01-01";1
344;160293;"CMDO DA 1 BRIGADA DE ARTILHARIA ANTIAEREA";"1970-01-01";"2038-01-01";1
345;160375;"27 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
346;160396;"COMISSAO REGIONAL DE OBRAS/3";"1970-01-01";"2038-01-01";1
347;160431;"4 REGIMENTO DE CAVALARIA BLINDADO";"1970-01-01";"2038-01-01";1
348;170156;"SUPERINTENDENCIA REGIONAL DA RFB NA 9A RF";"1970-01-01";"2038-01-01";1
349;193117;"IBAMA - SUPERINTENDENCIA DO PIAUI/PI";"1970-01-01";"2038-01-01";1
350;194035;"FUNAI-SEDE BRASILIA/DF";"1970-01-01";"2038-01-01";1
351;240128;"LABORATORIO NACIONAL DE ASTROFISICA";"1970-01-01";"2038-01-01";1
352;344042;"FUNDACAO BIBLIOTECA NACIONAL";"1970-01-01";"2038-01-01";1
353;510480;"GERENCIA EXECUTIVA RIO BRANCO";"1970-01-01";"2038-01-01";1
354;731040;"CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS";"1970-01-01";"2038-01-01";1
355;752100;"CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA";"1970-01-01";"2038-01-01";1
356;783601;"ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA";"1970-01-01";"2038-01-01";1
357;791181;"CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL";"1970-01-01";"2038-01-01";1
358;120637;"BASE AEREA DE BOA VISTA";"1970-01-01";"2038-01-01";1
359;135458;"CONAB SEDE SUREG ES";"1970-01-01";"2038-01-01";1
360;158392;"INST. FED. DE SERGIPE/CAMPUS SAO CRISTOVAO";"1970-01-01";"2038-01-01";1
361;160066;"COMISSAO REGIONAL DE OBRAS/11";"1970-01-01";"2038-01-01";1
362;160199;"HOSPITAL MILITAR DE AREA DE RECIFE";"1970-01-01";"2038-01-01";1
363;160367;"3 BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
364;160501;"MUSEU HISTORICO DO EXERCITO FORTE COPACABANA";"1970-01-01";"2038-01-01";1
365;250104;"HOSPITAL FEDERAL CARDOSO FONTES";"1970-01-01";"2038-01-01";1
366;255015;"FUNDACAO NACIONAL DE SAUDE - PB";"1970-01-01";"2038-01-01";1
367;275066;"CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT";"1970-01-01";"2038-01-01";1
368;420001;"COORD. GERAL DE EXEC. ORCAMENT, FINANC E CONT";"1970-01-01";"2038-01-01";1
369;440075;"SERVICO FLORESTAL BRASILEIRO";"1970-01-01";"2038-01-01";1
370;787000;"COMANDO DO 7.DN";"1970-01-01";"2038-01-01";1
371;114631;"SUPERINTENDENCIA ESTADUAL DO IBGE NO RJ";"1970-01-01";"2038-01-01";1
372;153173;"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"1970-01-01";"2038-01-01";1
373;158142;"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"1970-01-01";"2038-01-01";1
374;158279;"IFPB - CAMPUS SOUSA";"1970-01-01";"2038-01-01";1
375;160040;"PARQUE REGIONAL DE MANUTENCAO/6";"1970-01-01";"2038-01-01";1
376;160217;"5 GRUPO DE ARTILHARIA DE CAMPANHA/AP";"1970-01-01";"2038-01-01";1
377;160296;"BASE ADM DA BRIGADA DE INFANTARIA PQDT";"1970-01-01";"2038-01-01";1
378;160346;"COMANDO DE FRONTEIRA RONDONIA/6 BIS";"1970-01-01";"2038-01-01";1
379;170025;"SUPERINTENDENCIA REG. ADM. DO MGI - MARANHAO";"1970-01-01";"2038-01-01";1
380;170064;"SUPERINTENDENCIA REG. ADM. DO MGI - ALAGOAS";"1970-01-01";"2038-01-01";1
381;170133;"SUPERINTENDENCIA REGIONAL DA RFB NA 8A RF";"1970-01-01";"2038-01-01";1
382;170209;"DELEGACIA DA RFB EM MANAUS";"1970-01-01";"2038-01-01";1
383;200119;"SUPERINTENDENCIA DA PRF NO RIO GRANDE DO SUL";"1970-01-01";"2038-01-01";1
384;200358;"SUPERINTENDENCIA REGIONAL NO ESTADO DE AL";"1970-01-01";"2038-01-01";1
385;200372;"SUPERINTENDENCIA REGIONAL NO ESTADO DO RS";"1970-01-01";"2038-01-01";1
386;255000;"FUNDACAO NACIONAL DE SAUDE - DF";"1970-01-01";"2038-01-01";1
387;257053;"DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL";"1970-01-01";"2038-01-01";1
388;373080;"SUPERINTENDENCIA REGIONAL DE GOIAS - SR(GO)";"1970-01-01";"2038-01-01";1
389;373083;"DIV.EXECUTIVA DE FINANCAS-DOF.2 INCRA-SEDE/DF";"1970-01-01";"2038-01-01";1
390;120195;"CENTRO DE AQUISICOES ESPECIFICAS";"1970-01-01";"2038-01-01";1
391;153267;"DEPARTAMENTO MANUT. OPER.INFRA-ESTRUTURA/UFMG";"1970-01-01";"2038-01-01";1
392;155009;"HOSPITAL UNIVERSITARIO DE BRASILIA";"1970-01-01";"2038-01-01";1
393;158195;"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"1970-01-01";"2038-01-01";1
394;158717;"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA";"1970-01-01";"2038-01-01";1
395;160002;"COMANDO DE FRONTEIRA ACRE/4 BIS";"1970-01-01";"2038-01-01";1
396;160077;"COLEGIO MILITAR DE CURITIBA";"1970-01-01";"2038-01-01";1
397;160220;"COMISSAO REGIONAL DE OBRAS/5";"1970-01-01";"2038-01-01";1
398;160343;"7o BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
399;160364;"COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA";"1970-01-01";"2038-01-01";1
400;160400;"POLICLINICA MILITAR DE PORTO ALEGRE";"1970-01-01";"2038-01-01";1
401;160430;"9 REGIMENTO DE CAVALARIA BLINDADO";"1970-01-01";"2038-01-01";1
402;170214;"SUPERINTENDENCIA REG. ADM. DO MGI - PARA";"1970-01-01";"2038-01-01";1
403;200114;"SUPERINTENDENCIA DA PRF NA BAHIA";"1970-01-01";"2038-01-01";1
404;200128;"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MS";"1970-01-01";"2038-01-01";1
405;200380;"SUPERINTENDENCIA REGIONAL NO ESTADO DO AC";"1970-01-01";"2038-01-01";1
406;200382;"SUPERINTENDENCIA REGIONAL NO ESTADO DO AM";"1970-01-01";"2038-01-01";1
407;240013;"COORDENACAO-GERAL DE RECURSOS LOGISTICOS";"1970-01-01";"2038-01-01";1
408;240114;"INSTITUTO NACIONAL DO SEMIARIDO";"1970-01-01";"2038-01-01";1
409;250110;"CG DE MATERIAL E PATRIMONIO - CGMAP/SAA";"1970-01-01";"2038-01-01";1
410;335015;"DATAPREV-ESCRITORIO ESTADUAL DO PIAUI";"1970-01-01";"2038-01-01";1
411;370003;"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"1970-01-01";"2038-01-01";1
412;791180;"BASE AEREA NAVAL DE SAO PEDRO DA ALDEIA";"1970-01-01";"2038-01-01";1
413;250105;"HOSPITAL FEDERAL DA LAGOA";"1970-01-01";"2038-01-01";1
414;114629;"SUPERINTENDENCIA DO IBGE NO DISTRITO FEDERAL";"1970-01-01";"2038-01-01";1
415;135039;"EMBRAPA/CPAC";"1970-01-01";"2038-01-01";1
416;135040;"EMBRAPA/CNPH";"1970-01-01";"2038-01-01";1
417;135100;"COMPANHIA NACIONAL DE ABASTECIMENTO";"1970-01-01";"2038-01-01";1
418;155884;"INST.FED.BAIANO / CAMPUS ITABERABA";"1970-01-01";"2038-01-01";1
419;158515;"UNIVERSIDADE FEDERAL DO OESTE DO PARA";"1970-01-01";"2038-01-01";1
420;160106;"2 BATALHAO FERROVIARIO";"1970-01-01";"2038-01-01";1
421;160227;"15a COMPANHIA DE INFANTARIA MOTORIZADA";"1970-01-01";"2038-01-01";1
422;160233;"COMANDO 5o BRIGADA DE CAVALARIA BLINDADA";"1970-01-01";"2038-01-01";1
423;160324;"INSTITUTO DE BIOLOGIA DO EXERCITO";"1970-01-01";"2038-01-01";1
424;160349;"COMANDO DA 17 BRIGADA DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
425;160351;"HOSPITAL DE GUARNICAO DE PORTO VELHO";"1970-01-01";"2038-01-01";1
426;160428;"2 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
427;170185;"DELEGACIA DA RFB EM SANTO ANGELO";"1970-01-01";"2038-01-01";1
428;195012;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
429;200356;"SUPERINTENDENCIA REGIONAL NO ESTADO DO RJ";"1970-01-01";"2038-01-01";1
430;200366;"DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUACU";"1970-01-01";"2038-01-01";1
431;200396;"SUPERINTENDENCIA REGIONAL NO ESTADO DA PB";"1970-01-01";"2038-01-01";1
432;741000;"ARSENAL DE MARINHA_DO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
433;762400;"ESCOLA NAVAL";"1970-01-01";"2038-01-01";1
434;150002;"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC";"1970-01-01";"2038-01-01";1
435;153037;"UNIVERSIDADE FEDERAL DE ALAGOAS";"1970-01-01";"2038-01-01";1
436;153048;"RESTAURANTE CENTRAL DA UFES";"1970-01-01";"2038-01-01";1
437;158266;"INST.FED.FARROUPILHA/CAMPUS SANTO AUGUSTO";"1970-01-01";"2038-01-01";1
438;160103;"50 BATALHAO DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
439;160123;"14 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
440;160183;"72o BATALHAO DE INFANTARIA DE CAATINGA";"1970-01-01";"2038-01-01";1
441;170058;"SUPERINTENDENCIA REGIONAL DA RFB NA 4A RF";"1970-01-01";"2038-01-01";1
442;173030;"COMISSAO DE VALORES MOBILIARIOS";"1970-01-01";"2038-01-01";1
443;201004;"COORDENACAO-GERAL DE AQUISICOES - CGEAQ";"1970-01-01";"2038-01-01";1
444;240101;"COORDENACAO-GERAL DE RECURSOS LOGISTICOS";"1970-01-01";"2038-01-01";1
445;380918;"GERAL DE RECURSOS LOGISTICOS - CGRL";"1970-01-01";"2038-01-01";1
446;512006;"COORD. EXECUCAO ORC. FINANC E CONT INSS/FRGPS";"1970-01-01";"2038-01-01";1
447;795500;"BASE DE FUZILEIROS NAVAIS DO RIO MERITI";"1970-01-01";"2038-01-01";1
448;150148;"UTFPR - CAMPUS LONDRINA";"1970-01-01";"2038-01-01";1
449;150221;"HOSPITAL DE CLINICAS DA UFTM";"1970-01-01";"2038-01-01";1
450;158384;"INST.FED. FLUMINENSE/CAMPUS MACAE";"1970-01-01";"2038-01-01";1
451;160111;"COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA";"1970-01-01";"2038-01-01";1
452;160462;"COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL)";"1970-01-01";"2038-01-01";1
453;200374;"SUPERINTENDENCIA REGIONAL NO ESTADO DO MT";"1970-01-01";"2038-01-01";1
454;218002;"EMGEPRON - DIFERENCA DA INTEGRACAO";"1970-01-01";"2038-01-01";1
455;540004;"SUBSECRETARIA DE GESTAO E ADMINISTRACAO";"1970-01-01";"2038-01-01";1
456;784800;"BASE NAVAL DE VAL-DE-CAES";"1970-01-01";"2038-01-01";1
457;926132;"DIVISAO DE CENTRO DE SERV COMPARTILHADOS MG";"1970-01-01";"2038-01-01";1
458;155891;"INST.FED.BAIANO / CAMPUS ALAGOINHAS";"1970-01-01";"2038-01-01";1
459;158157;"REITORIA";"1970-01-01";"2038-01-01";1
460;160020;"HOSPITAL MILITAR DE AREA DE MANAUS";"1970-01-01";"2038-01-01";1
461;160229;"15o GRUPO DE ARTILHARIA DE CAMPANHA AP";"1970-01-01";"2038-01-01";1
462;160472;"5o BATALHAO DE INFANTARIA LEVE";"1970-01-01";"2038-01-01";1
463;194010;"COORD. REG. CENTRO-LESTE DO PARA/PA";"1970-01-01";"2038-01-01";1
464;254435;"INSTITUTO DE CIENCIA E TEC EM BIOMODELOS";"1970-01-01";"2038-01-01";1
465;399008;"COMPANHIA DOCAS DO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
466;110322;"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"1970-01-01";"2038-01-01";1
467;130005;"COORD.-GERAL DE EXECUCAO ORC.E FIN./DA/MAPA";"1970-01-01";"2038-01-01";1
468;135035;"EMBRAPA/CPPSUL";"1970-01-01";"2038-01-01";1
469;160085;"ESTADO-MAIOR DO EXERCITO";"1970-01-01";"2038-01-01";1
470;170157;"DELEGACIA DA RFB EM CASCAVEL";"1970-01-01";"2038-01-01";1
471;183038;"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"1970-01-01";"2038-01-01";1
472;193002;"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"1970-01-01";"2038-01-01";1
473;200005;"COORDENACAO-GERAL DE LOGISTICA E CONTRATOS/MJ";"1970-01-01";"2038-01-01";1
474;203003;"AGENCIA NACIONAL DO CINEMA";"1970-01-01";"2038-01-01";1
475;254474;"INSTITUTO LEONIDAS E MARIA DEANE";"1970-01-01";"2038-01-01";1
476;783810;"CENTRO DE INTENDENCIA DA MARINHA EM NATAL";"1970-01-01";"2038-01-01";1
477;788820;"CENTRO DE INTENDENCIA DA MARINHA EM MANAUS";"1970-01-01";"2038-01-01";1
478;154618;"INST. FED. BAIANO - CAMPUS GOV. MANGABEIRA";"1970-01-01";"2038-01-01";1
479;158134;"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"1970-01-01";"2038-01-01";1
480;160148;"BASE DE ADMINISTRACAO E APOIO DO CMP";"1970-01-01";"2038-01-01";1
481;160165;"8o BATALHAO DE SUPRIMENTO DE SELVA";"1970-01-01";"2038-01-01";1
482;168001;"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"1970-01-01";"2038-01-01";1
483;193108;"IBAMA - SUPERINTENDENCIA DE GOIAS/GO";"1970-01-01";"2038-01-01";1
484;254501;"INSTITUTO DE CIENCIA E TEC. EM BIOMODELOS";"1970-01-01";"2038-01-01";1
485;762200;"CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK";"1970-01-01";"2038-01-01";1
486;160395;"COMANDO DO COMANDO MILITAR DO SUL";"1970-01-01";"2038-01-01";1
487;110097;"SUPERINTENDENCIA REG. DE ADMIN. DA 4a REGIAO";"1970-01-01";"2038-01-01";1
488;153035;"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"1970-01-01";"2038-01-01";1
489;153040;"COMPLEXO HOSP UNIVERS PROF EDGARD SANTOS";"1970-01-01";"2038-01-01";1
490;158424;"INST.FED. ESPIRITO SANTO/CAMPUS ITAPINA";"1970-01-01";"2038-01-01";1
491;160413;"BASE ADM DA GUARNICAO DE SANTA MARIA";"1970-01-01";"2038-01-01";1
492;160514;"COUDELARIA DE RINCAO";"1970-01-01";"2038-01-01";1
493;264001;"FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP";"1970-01-01";"2038-01-01";1
494;744030;"CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA";"1970-01-01";"2038-01-01";1
495;782801;"BASE NAVAL DE ARATU";"1970-01-01";"2038-01-01";1
496;782802;"CENTRO DE INTENDENCIA DA MARINHA EM SALVADOR";"1970-01-01";"2038-01-01";1
497;160019;"HOSPITAL DE GUARNICAO DE TABATINGA";"1970-01-01";"2038-01-01";1
498;160143;"HOSPITAL MILITAR DE AREA DE CAMPO GRANDE";"1970-01-01";"2038-01-01";1
499;160171;"8o BATALHAO DE ENGENHARIA DE CONSTRUCAO";"1970-01-01";"2038-01-01";1
500;195002;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
501;253002;"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"1970-01-01";"2038-01-01";1
502;257021;"DISTRITO SANIT.ESP.INDIGENA - ALTO RIO JURUA";"1970-01-01";"2038-01-01";1
503;323028;"AGENCIA NACIONAL DE ENERGIA ELETRICA";"1970-01-01";"2038-01-01";1
504;443001;"AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO";"1970-01-01";"2038-01-01";1
505;786810;"CENTRO DE INTENDENCIA DA MARINHA EM LADARIO";"1970-01-01";"2038-01-01";1
506;153063;"UNIVERSIDADE FEDERAL DO PARA";"1970-01-01";"2038-01-01";1
507;155013;"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"1970-01-01";"2038-01-01";1
508;158308;"INST.FED.DO PARA/CAMPUS CASTANHAL";"1970-01-01";"2038-01-01";1
509;160069;"CENTRO DE OBTENCOES DO EXERCITO";"1970-01-01";"2038-01-01";1
510;160122;"55 BATALHAO DE INFANTARIA";"1970-01-01";"2038-01-01";1
511;195003;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
512;257045;"DISTRITO SANIT.ESP.INDIGENA - TAPAJOS";"1970-01-01";"2038-01-01";1
513;731050;"BATALHAO NAVAL";"1970-01-01";"2038-01-01";1
514;784810;"CENTRO DE INTENDENCIA DA MARINHA EM BELEM";"1970-01-01";"2038-01-01";1
515;154044;"FUNDACAO UNIVERSIDADE FEDERAL DO ACRE";"1970-01-01";"2038-01-01";1
516;158131;"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"1970-01-01";"2038-01-01";1
517;325001;"EMPRESA DE PESQUISA ENERGETICA";"1970-01-01";"2038-01-01";1
518;158565;"UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA";"1970-01-01";"2038-01-01";1
519;160454;"28o BATALHAO DE CACADORES";"1970-01-01";"2038-01-01";1
520;153115;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
521;153165;"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"1970-01-01";"2038-01-01";1
522;158719;"UNIVERSIDADE FEDERAL DO CARIRI";"1970-01-01";"2038-01-01";1
523;179007;"BANCO DA AMAZONIA S/A";"1970-01-01";"2038-01-01";1
524;130058;"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"1970-01-01";"2038-01-01";1
525;155180;"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"1970-01-01";"2038-01-01";1
526;158155;"INST.FED.DE EDUC.,CIENC.E TEC.DO RN";"1970-01-01";"2038-01-01";1
527;158156;"INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE";"1970-01-01";"2038-01-01";1
528;158341;"INST.FED.RONDONIA/CAMPUS COLORADO DO OESTE-RO";"1970-01-01";"2038-01-01";1
529;158467;"INST.FED.SUL-RIO-GRANDENSE/CAMPUS PELOTAS";"1970-01-01";"2038-01-01";1
530;160234;"5 REGIMENTO DE CARROS DE COMBATE";"1970-01-01";"2038-01-01";1
531;160399;"HOSPITAL MILITAR DE AREA DE PORTO ALEGRE";"1970-01-01";"2038-01-01";1
532;160468;"ESCOLA PREPARATORIA DE CADETES DO EXERCITO";"1970-01-01";"2038-01-01";1
533;771100;"BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
534;783800;"BASE NAVAL DE NATAL";"1970-01-01";"2038-01-01";1
535;926483;"SERVICO SOCIAL DO COMERCIO - SESC MG";"1970-01-01";"2038-01-01";1
536;150247;"COMPLEXO HOSPITALAR E DE SAUDE DA UFBA";"1970-01-01";"2038-01-01";1
537;153036;"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"1970-01-01";"2038-01-01";1
538;154215;"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"1970-01-01";"2038-01-01";1
539;160093;"38o BATALHAO DE INFANTARIA";"1970-01-01";"2038-01-01";1
540;160130;"36o BATALHAO DE INFANTARIA MECANIZADO";"1970-01-01";"2038-01-01";1
